"id","date_match","season","away_team_api_id","home_team_api_id","away_team_goal","home_team_goal","H_overall_rating","A_overall_rating","H_potential","A_potential","H_buildUpPlaySpeed","H_buildUpPlaySpeedClass","H_buildUpPlayDribblingClass","H_buildUpPlayPassing","H_buildUpPlayPassingClass","H_buildUpPlayPositioningClass","H_chanceCreationPassing","H_chanceCreationPassingClass","H_chanceCreationCrossing","H_chanceCreationCrossingClass","H_chanceCreationShooting","H_chanceCreationShootingClass","H_chanceCreationPositioningClass","H_defencePressure","H_defencePressureClass","H_defenceAggression","H_defenceAggressionClass","H_defenceTeamWidth","H_defenceTeamWidthClass","A_buildUpPlaySpeed","A_buildUpPlaySpeedClass","A_buildUpPlayDribblingClass","A_buildUpPlayPassing","A_buildUpPlayPassingClass","A_buildUpPlayPositioningClass","A_chanceCreationPassing","A_chanceCreationPassingClass","A_chanceCreationCrossing","A_chanceCreationCrossingClass","A_chanceCreationShooting","A_chanceCreationShootingClass","A_chanceCreationPositioningClass","A_defencePressure","A_defencePressureClass","A_defenceAggression","A_defenceAggressionClass","A_defenceTeamWidth","A_defenceTeamWidthClass","result"
"22607","2010-09-21","2010/2011","8560","8371","1","3","809","752","874","817","35","Balanced","Little","35","Mixed","Organised","45","Normal","65","Normal","55","Normal","Free Form","30","Deep","65","Press","55","Normal","40","Balanced","Little","30","Short","Free Form","50","Normal","40","Normal","70","Lots","Organised","45","Medium","30","Contain","35","Normal","win"
"22599","2010-09-22","2010/2011","9869","8634","0","1","892","790","964","837","42","Balanced","Little","30","Short","Free Form","65","Normal","40","Normal","70","Lots","Free Form","70","High","30","Contain","70","Wide","70","Fast","Little","55","Mixed","Organised","65","Normal","50","Normal","70","Lots","Organised","70","High","70","Double","55","Normal","win"
"22600","2010-09-22","2010/2011","9906","10267","1","1","843","845","910","902","30","Slow","Little","30","Short","Free Form","55","Normal","60","Normal","70","Lots","Organised","55","Medium","60","Press","60","Normal","64","Balanced","Little","30","Short","Free Form","65","Normal","50","Normal","70","Lots","Free Form","70","High","34","Press","55","Normal","draw"
"22601","2010-09-22","2010/2011","10278","8394","0","0","","","","","30","Slow","Little","30","Short","Free Form","50","Normal","35","Normal","70","Lots","Organised","40","Medium","30","Contain","45","Normal","40","Balanced","Little","30","Short","Organised","50","Normal","35","Normal","70","Lots","Organised","35","Medium","35","Press","50","Normal","draw"
"22605","2010-09-22","2010/2011","8581","9865","1","0","801","770","872","840","65","Balanced","Little","45","Mixed","Organised","45","Normal","45","Normal","70","Lots","Organised","70","High","65","Press","30","Narrow","30","Slow","Little","30","Short","Organised","45","Normal","40","Normal","70","Lots","Organised","30","Deep","35","Press","50","Normal","lose"
"22602","2010-09-23","2010/2011","8696","8302","1","1","847","809","912","882","30","Slow","Little","30","Short","Free Form","70","Risky","60","Normal","70","Lots","Free Form","60","Medium","70","Double","65","Normal","45","Balanced","Little","55","Mixed","Organised","70","Risky","70","Lots","65","Normal","Free Form","45","Medium","55","Press","50","Normal","draw"
"22603","2010-09-23","2010/2011","9864","8305","2","0","817","772","883","848","30","Slow","Little","35","Mixed","Organised","35","Normal","50","Normal","70","Lots","Free Form","40","Medium","30","Contain","50","Normal","60","Balanced","Little","55","Mixed","Organised","40","Normal","45","Normal","70","Lots","Organised","45","Medium","65","Press","45","Normal","lose"
"22604","2010-09-23","2010/2011","9783","10205","0","1","851","799","914","857","64","Balanced","Little","30","Short","Free Form","55","Normal","35","Normal","70","Lots","Free Form","65","Medium","30","Contain","70","Wide","30","Slow","Little","30","Short","Organised","30","Safe","45","Normal","65","Normal","Organised","35","Medium","35","Press","45","Normal","win"
"2829","2010-09-25","2010/2011","8659","9825","3","2","865","777","942","845","66","Balanced","Little","30","Short","Free Form","30","Safe","45","Normal","35","Normal","Free Form","30","Deep","40","Press","50","Normal","65","Balanced","Little","40","Mixed","Organised","70","Risky","70","Lots","55","Normal","Organised","70","High","70","Double","70","Wide","lose"
"2830","2010-09-25","2010/2011","8472","8650","2","2","879","799","946","884","50","Balanced","Little","35","Mixed","Organised","50","Normal","60","Normal","70","Lots","Organised","40","Medium","60","Press","40","Normal","60","Balanced","Little","70","Long","Organised","70","Risky","70","Lots","55","Normal","Organised","35","Medium","70","Double","35","Normal","draw"
"2831","2010-09-25","2010/2011","8586","8654","0","1","813","872","874","940","58","Balanced","Little","30","Short","Organised","31","Safe","70","Lots","50","Normal","Organised","30","Deep","70","Double","30","Narrow","70","Fast","Little","50","Mixed","Organised","50","Normal","65","Normal","50","Normal","Organised","50","Medium","50","Press","50","Normal","win"
"2833","2010-09-25","2010/2011","8455","8456","0","1","872","917","944","963","70","Fast","Little","60","Mixed","Organised","55","Normal","70","Lots","70","Lots","Organised","45","Medium","55","Press","45","Normal","70","Fast","Little","60","Mixed","Free Form","56","Normal","70","Lots","70","Lots","Free Form","30","Deep","60","Press","35","Normal","win"
"2835","2010-09-25","2010/2011","8668","9879","0","0","830","860","884","910","60","Balanced","Little","70","Long","Organised","70","Risky","70","Lots","50","Normal","Organised","40","Medium","35","Press","40","Normal","60","Balanced","Little","65","Mixed","Organised","60","Normal","70","Lots","45","Normal","Organised","40","Medium","70","Double","40","Normal","draw"
"2836","2010-09-25","2010/2011","8528","8658","0","0","840","795","890","867","70","Fast","Little","70","Long","Organised","70","Risky","70","Lots","70","Lots","Organised","70","High","70","Double","70","Wide","70","Fast","Little","70","Long","Organised","70","Risky","70","Lots","50","Normal","Organised","35","Medium","70","Double","35","Normal","draw"
"2838","2010-09-25","2010/2011","8655","8483","2","1","739","810","802","868","70","Fast","Little","70","Long","Organised","70","Risky","70","Lots","65","Normal","Organised","70","High","70","Double","70","Wide","55","Balanced","Little","70","Long","Organised","60","Normal","70","Lots","55","Normal","Organised","45","Medium","70","Double","45","Normal","lose"
"22608","2010-09-25","2010/2011","8634","8315","3","1","814","925","868","970","60","Balanced","Little","45","Mixed","Organised","35","Normal","70","Lots","55","Normal","Organised","30","Deep","70","Double","35","Normal","42","Balanced","Little","30","Short","Free Form","65","Normal","40","Normal","70","Lots","Free Form","70","High","30","Contain","70","Wide","lose"
"22609","2010-09-25","2010/2011","10267","9869","2","0","805","852","845","904","70","Fast","Little","55","Mixed","Organised","65","Normal","50","Normal","70","Lots","Organised","70","High","70","Double","55","Normal","30","Slow","Little","30","Short","Free Form","55","Normal","60","Normal","70","Lots","Organised","55","Medium","60","Press","60","Normal","lose"
"22615","2010-09-25","2010/2011","8633","8581","0","0","","902","","964","30","Slow","Little","30","Short","Organised","45","Normal","40","Normal","70","Lots","Organised","30","Deep","35","Press","50","Normal","55","Balanced","Little","30","Short","Free Form","70","Risky","60","Normal","70","Lots","Free Form","65","Medium","40","Press","65","Normal","draw"
"2832","2010-09-26","2010/2011","10194","10261","2","1","786","791","872","843","70","Fast","Little","60","Mixed","Organised","65","Normal","70","Lots","60","Normal","Organised","45","Medium","65","Press","45","Normal","65","Balanced","Little","70","Long","Organised","70","Risky","70","Lots","55","Normal","Organised","35","Medium","70","Double","35","Normal","lose"
"2834","2010-09-26","2010/2011","10252","8602","2","1","762","869","826","918","70","Fast","Little","70","Long","Organised","70","Risky","70","Lots","70","Lots","Organised","70","High","70","Double","70","Wide","70","Fast","Little","59","Mixed","Organised","65","Normal","70","Lots","50","Normal","Free Form","30","Deep","70","Double","30","Narrow","lose"
"2837","2010-09-26","2010/2011","10260","8559","2","2","","925","","958","55","Balanced","Little","70","Long","Organised","70","Risky","70","Lots","45","Normal","Organised","35","Medium","70","Double","35","Normal","70","Fast","Little","45","Mixed","Organised","45","Normal","70","Lots","65","Normal","Free Form","40","Medium","50","Press","40","Normal","draw"
"22610","2010-09-26","2010/2011","8394","9906","0","1","837","","907","","64","Balanced","Little","30","Short","Free Form","65","Normal","50","Normal","70","Lots","Free Form","70","High","34","Press","55","Normal","30","Slow","Little","30","Short","Free Form","50","Normal","35","Normal","70","Lots","Organised","40","Medium","30","Contain","45","Normal","win"
"22611","2010-09-26","2010/2011","8302","10278","0","2","771","847","832","929","40","Balanced","Little","30","Short","Organised","50","Normal","35","Normal","70","Lots","Organised","35","Medium","35","Press","50","Normal","30","Slow","Little","30","Short","Free Form","70","Risky","60","Normal","70","Lots","Free Form","60","Medium","70","Double","65","Normal","win"
"22612","2010-09-26","2010/2011","8305","8696","1","0","790","","851","872","45","Balanced","Little","55","Mixed","Organised","70","Risky","70","Lots","65","Normal","Free Form","45","Medium","55","Press","50","Normal","30","Slow","Little","35","Mixed","Organised","35","Normal","50","Normal","70","Lots","Free Form","40","Medium","30","Contain","50","Normal","lose"
"22614","2010-09-26","2010/2011","9865","9783","2","0","812","782","897","868","30","Slow","Little","30","Short","Organised","30","Safe","45","Normal","65","Normal","Organised","35","Medium","35","Press","45","Normal","65","Balanced","Little","45","Mixed","Organised","45","Normal","45","Normal","70","Lots","Organised","70","High","65","Press","30","Narrow","lose"
"22616","2010-09-26","2010/2011","8371","8558","0","1","785","809","","853","55","Balanced","Little","40","Mixed","Organised","70","Risky","55","Normal","70","Lots","Organised","70","High","50","Press","60","Normal","35","Balanced","Little","35","Mixed","Organised","45","Normal","65","Normal","55","Normal","Free Form","30","Deep","65","Press","55","Normal","win"
"22617","2010-09-26","2010/2011","8560","8661","0","2","","759","","821","40","Balanced","Little","40","Mixed","Organised","50","Normal","40","Normal","50","Normal","Free Form","45","Medium","40","Press","45","Normal","40","Balanced","Little","30","Short","Free Form","50","Normal","40","Normal","70","Lots","Organised","45","Medium","30","Contain","35","Normal","win"
"22613","2010-09-27","2010/2011","10205","9864","3","2","764","857","850","914","60","Balanced","Little","55","Mixed","Organised","40","Normal","45","Normal","70","Lots","Organised","45","Medium","65","Press","45","Normal","64","Balanced","Little","30","Short","Free Form","55","Normal","35","Normal","70","Lots","Free Form","65","Medium","30","Contain","70","Wide","lose"
"2840","2010-10-02","2010/2011","10260","8472","0","0","798","","876","","60","Balanced","Little","70","Long","Organised","70","Risky","70","Lots","55","Normal","Organised","35","Medium","70","Double","35","Normal","70","Fast","Little","45","Mixed","Organised","45","Normal","70","Lots","65","Normal","Free Form","40","Medium","50","Press","40","Normal","draw"
"2841","2010-10-02","2010/2011","10252","8586","1","2","862","860","922","906","70","Fast","Little","50","Mixed","Organised","50","Normal","65","Normal","50","Normal","Organised","50","Medium","50","Press","50","Normal","70","Fast","Little","59","Mixed","Organised","65","Normal","70","Lots","50","Normal","Free Form","30","Deep","70","Double","30","Narrow","win"
"2842","2010-10-02","2010/2011","9879","8654","1","1","812","846","871","885","58","Balanced","Little","30","Short","Organised","31","Safe","70","Lots","50","Normal","Organised","30","Deep","70","Double","30","Narrow","60","Balanced","Little","70","Long","Organised","70","Risky","70","Lots","50","Normal","Organised","40","Medium","35","Press","40","Normal","draw"
"2844","2010-10-02","2010/2011","8668","8658","2","0","842","856","890","909","70","Fast","Little","70","Long","Organised","70","Risky","70","Lots","70","Lots","Organised","70","High","70","Double","70","Wide","60","Balanced","Little","65","Mixed","Organised","60","Normal","70","Lots","45","Normal","Organised","40","Medium","70","Double","40","Normal","lose"
"2845","2010-10-02","2010/2011","8559","8659","1","1","778","","866","","65","Balanced","Little","40","Mixed","Organised","70","Risky","70","Lots","55","Normal","Organised","70","High","70","Double","70","Wide","55","Balanced","Little","70","Long","Organised","70","Risky","70","Lots","45","Normal","Organised","35","Medium","70","Double","35","Normal","draw"
"2846","2010-10-02","2010/2011","8655","10194","0","1","806","808","864","866","65","Balanced","Little","70","Long","Organised","70","Risky","70","Lots","55","Normal","Organised","35","Medium","70","Double","35","Normal","55","Balanced","Little","70","Long","Organised","60","Normal","70","Lots","55","Normal","Organised","45","Medium","70","Double","45","Normal","win"
"2847","2010-10-02","2010/2011","8602","8528","0","2","789","770","872","835","70","Fast","Little","70","Long","Organised","70","Risky","70","Lots","50","Normal","Organised","35","Medium","70","Double","35","Normal","70","Fast","Little","70","Long","Organised","70","Risky","70","Lots","70","Lots","Organised","70","High","70","Double","70","Wide","win"
"22619","2010-10-02","2010/2011","8315","10267","1","2","846","798","910","858","30","Slow","Little","30","Short","Free Form","55","Normal","60","Normal","70","Lots","Organised","55","Medium","60","Press","60","Normal","60","Balanced","Little","45","Mixed","Organised","35","Normal","70","Lots","55","Normal","Organised","30","Deep","70","Double","35","Normal","win"
"22620","2010-10-02","2010/2011","9869","8394","2","2","791","","876","856","30","Slow","Little","30","Short","Free Form","50","Normal","35","Normal","70","Lots","Organised","40","Medium","30","Contain","45","Normal","70","Fast","Little","55","Mixed","Organised","65","Normal","50","Normal","70","Lots","Organised","70","High","70","Double","55","Normal","draw"
"22627","2010-10-02","2010/2011","8558","8560","0","1","763","788","835","859","40","Balanced","Little","30","Short","Free Form","50","Normal","40","Normal","70","Lots","Organised","45","Medium","30","Contain","35","Normal","55","Balanced","Little","40","Mixed","Organised","70","Risky","55","Normal","70","Lots","Organised","70","High","50","Press","60","Normal","win"
"2839","2010-10-03","2010/2011","8483","8650","2","1","882","716","950","807","50","Balanced","Little","35","Mixed","Organised","50","Normal","60","Normal","70","Lots","Organised","40","Medium","60","Press","40","Normal","70","Fast","Little","70","Long","Organised","70","Risky","70","Lots","65","Normal","Organised","70","High","70","Double","70","Wide","lose"
